Original_Review,Aspects,Sentiments,Empty,label,,
지갑 털리는 가격 ㅠㅠ 가성비는 포기하세요.,가격_가성비,부정,,000000000200,,
너무 비싸서 주문할 때 멈칫하게 됨.,가격_가성비,부정,,000000000200,,
가성비 따지는 분들은 절대 비추. 가격 창렬함.,가격_가성비,부정,,000000000200,,
비싸면 값어치를 해야 되는데 이건 좀 아니지.,가격_가성비,부정,,000000000200,,
물가 고려해도 여긴 선 넘게 비쌈.,가격_가성비,부정,,000000000200,,
가격이 사악함의 극치임. 절대 안 가.,가격_가성비,부정,,000000000200,,
돈 아까워서 눈물 남... 가격 왜 이래?,가격_가성비,부정,,000000000200,,
가격대가 너무 높아서 부담스러움.,가격_가성비,부정,,000000000200,,
가성비 1도 없음. 그냥 돈 낭비임.,가격_가성비,부정,,000000000200,,
이 돈이면 차라리 딴 데 가서 배불리 먹지.,가격_가성비,부정,,000000000200,,
가성비 쓰레기임. 비싸기만 함.,가격_가성비,부정,,000000000200,,
금액 책정이 잘못된 듯. 너무 비싸서 화남.,가격_가성비,부정,,000000000200,,
비싼 가격 때문에 기대했는데 완전 꽝임.,가격_가성비,부정,,000000000200,,
가격이 후덜덜함. 평민은 못 갈 곳.,가격_가성비,부정,,000000000200,,
가성비 망함. 가격만 비싸고 별거 없음.,가격_가성비,부정,,000000000200,,
돈 버리고 싶은 사람만 가셈. 가격 극혐.,가격_가성비,부정,,000000000200,,
가격은 그냥 일반적인 카페 수준임.,가격_가성비,중립,,000000000300,,
비싸지도 싸지도 않은 딱 평균적인 가격대.,가격_가성비,중립,,000000000300,,
가격은 이 정도 퀄리티면 수긍 가능한 수준.,가격_가성비,중립,,000000000300,,
메뉴판 가격은 평범하네요.,가격_가성비,중립,,000000000300,,
가성비가 좋다고 하기도 나쁘다고 하기도 애매함.,가격_가성비,중립,,000000000300,,
그냥 딱 요즘 카페 가격임. 쏘쏘.,가격_가성비,중립,,000000000300,,
가격은 그냥저냥 나쁘지 않은 듯.,가격_가성비,중립,,000000000300,,
비싼 편이긴 한데 요즘 물가가 다 이렇지 뭐.,가격_가성비,중립,,000000000300,,
금액대는 그냥 예상했던 정도였어요.,가격_가성비,중립,,000000000300,,
가격 면에서 크게 메리트가 있진 않음.,가격_가성비,중립,,000000000300,,
가격이 싸진 않은데 그렇다고 엄청 비싼 것도 아님.,가격_가성비,중립,,000000000300,,
가성비는 보통 수준인 것 같아요.,가격_가성비,중립,,000000000300,,
그냥 제값 하는 정도의 가격.,가격_가성비,중립,,000000000300,,
가격 구성이 무난하게 짜여 있음.,가격_가성비,중립,,000000000300,,
가격은 평범한데 양도 평범함.,가격_가성비,중립,,000000000300,,
요즘 평균 시세랑 비슷한 가격대임.,가격_가성비,중립,,000000000300,,
가성비가 엄청나진 않지만 납득은 감.,가격_가성비,중립,,000000000300,,
가격 책정은 그냥 무난한 편.,가격_가성비,중립,,000000000300,,
가격 보고 음 그렇구나 했음.,가격_가성비,중립,,000000000300,,
금액이 저렴한 편은 아니지만 무난함.,가격_가성비,중립,,000000000300,,
가격 대비 효율은 그냥 딱 중간.,가격_가성비,중립,,000000000300,,
특별히 싸지도 비싸지도 않은 가격임.,가격_가성비,중립,,000000000300,,
가성비 생각 안 하고 가면 괜찮은 가격.,가격_가성비,중립,,000000000300,,
가격은 딱 그 정도 퀄리티만큼임.,가격_가성비,중립,,000000000300,,
금액대가 적당해서 부담스럽진 않음.,가격_가성비,중립,,000000000300,,
가격은 보통인데 구성은 그냥 그래요.,가격_가성비,중립,,000000000300,,
가격만 보면 평이한 수준임.,가격_가성비,중립,,000000000300,,
가성비가 나쁘지는 않은데 굳이 찾아올 정돈 아님.,가격_가성비,중립,,000000000300,,
가격 정보 참고하세요. 그냥 평범합니다.,가격_가성비,중립,,000000000300,,
가격대는 평균치 정도라고 보면 됨.,가격_가성비,중립,,000000000300,,
포장 패키지가 너무 예뻐서 선물용으로 딱이에요!,선물_포장,긍정,,000000000010,,
박스 디자인 고급져서 답례품으로 돌리기 진짜 좋을듯,선물_포장,긍정,,000000000010,,
포장 진짜 정성 가득이라 받는 사람도 기분 좋아함 bb,선물_포장,긍정,,000000000010,,
선물 상자 패키징이 예술임;; 센스 대박,선물_포장,긍정,,000000000010,,
포장이 예뻐서 뜯기 아까울 정도였어요 ㅠㅠ 갓벽함,선물_포장,긍정,,000000000010,,
테이크아웃백 디자인 취저라 버리지도 못하고 보관 중,선물_포장,긍정,,000000000010,,
명절 선물 세트 구성이랑 보자기 포장 퀄리티 미쳤음,선물_포장,긍정,,000000000010,,
리본 하나하나 묶어주신 디테일 대박적.. 감동임,선물_포장,긍정,,000000000010,,
굿즈 패키지 왜 이렇게 예쁨? 완전 소장각,선물_포장,긍정,,000000000010,,
선물용이라고 하니 쇼핑백도 챙겨주시고 포장 꼼꼼함,선물_포장,긍정,,000000000010,,
답례품 포장 샘플 봤는데 진짜 깔끔하고 세련됨,선물_포장,긍정,,000000000010,,
여기 패키징 맛집이네 ㅋㅋ 선물할 때 무조건 여기임,선물_포장,긍정,,000000000010,,
포장이 너무 힙해서 친구가 어디서 샀냐고 계속 물어봄,선물_포장,긍정,,000000000010,,
기본 포장인데도 상자가 너무 예뻐서 따로 포장 안 해도 됨,선물_포장,긍정,,000000000010,,
파손 안 되게 안쪽까지 완충제 빵빵하게 넣어주심 굿굿,선물_포장,긍정,,000000000010,,
패키지 일러스트가 너무 귀여워서 선물용으로 최고,선물_포장,긍정,,000000000010,,
선물 포장 퀄리티가 호텔급임.. 진짜 고급짐,선물_포장,긍정,,000000000010,,
포장 스티커 하나까지 신경 쓴 티가 팍팍 나요!,선물_포장,긍정,,000000000010,,
선물 상자 탄탄하고 재질도 좋아서 대만족,선물_포장,긍정,,000000000010,,
포장지 색감 영롱함 그 잡채.. 찐으로 추천함,선물_포장,긍정,,000000000010,,
깔끔하고 군더더기 없는 포장이라 격식 있는 자리에 딱임,선물_포장,긍정,,000000000010,,
포장이 너무 예뻐서 인스타 박제함 ㅋㅋ 선물하기 짱임,선물_포장,긍정,,000000000010,,
쇼핑백 디자인까지 예쁘면 어쩌자는 거임? 대박임,선물_포장,긍정,,000000000010,,
포장 옵션 추가했는데 돈 1도 안 아까운 퀄리티,선물_포장,긍정,,000000000010,,
친구가 선물 받고 포장 너무 예쁘다고 난리침 뿌듯함,선물_포장,긍정,,000000000010,,
여기만큼 포장 정성스럽게 해주는 곳 못 본 듯,선물_포장,긍정,,000000000010,,
박스에 붙은 리본 포인트가 너무 귀여움 ㅠㅠ,선물_포장,긍정,,000000000010,,
포장 상태가 너무 깔끔해서 배송받아도 흐트러짐 1도 없음,선물_포장,긍정,,000000000010,,
굿즈 포장지도 감성 넘쳐서 다 모으고 싶음,선물_포장,긍정,,000000000010,,
포장이 완성형임.. 그냥 바로 선물하면 돼서 너무 편함,선물_포장,긍정,,000000000010,,
선물 포장비 따로 받았으면서 퀄리티 개허접함,선물_포장,부정,,000000000020,,
포장 상자가 다 찌그러져서 옴;; 이걸 어케 선물함?,선물_포장,부정,,000000000020,,
포장지 색깔 촌스러워 죽겠네.. 감성 1도 없음,선물_포장,부정,,000000000020,,
테이크아웃 포장해왔는데 국물 다 새고 난리 남 ㅡㅡ,선물_포장,부정,,000000000020,,
선물용이라 했는데 쇼핑백도 없고 그냥 비닐에 넣어줌,선물_포장,부정,,000000000020,,
상자에 스티커도 대충 붙여서 너덜너덜함 노답임,선물_포장,부정,,000000000020,,
포장 패키지가 너무 싸구려 티 남.. 돈 버림,선물_포장,부정,,000000000020,,
박스 안에서 내용물 다 뒤섞여서 옴 포장 왜 이럼?,선물_포장,부정,,000000000020,,
답례품 포장 주문했는데 샘플이랑 너무 다름 개실망,선물_포장,부정,,000000000020,,
포장하는 데 시간 너무 오래 걸림.. 답답해 미치는 줄,선물_포장,부정,,000000000020,,
리본도 삐뚤빼뚤하고 포장 상태 진짜 성의 없음,선물_포장,부정,,000000000020,,
선물 포장 옵션이 아예 없어서 당황스럽네 ㅡㅡ,선물_포장,부정,,000000000020,,
포장지에 기름 다 배어 나와서 찝찝함 최악임,선물_포장,부정,,000000000020,,
상자 재질 너무 얇아서 금방 찢어질 것 같음,선물_포장,부정,,000000000020,,
포장이 너무 과해서 쓰레기만 한 짐 나옴 비효율적임,선물_포장,부정,,000000000020,,
쇼핑백 끈이 약해서 들고 가다가 끊어짐 황당하네,선물_포장,부정,,000000000020,,
패키지 디자인이 너무 올드해서 젊은 사람들한테 선물 못 할 듯,선물_포장,부정,,000000000020,,
아니 선물용인데 왜 가격표 안 떼고 포장해 줌?,선물_포장,부정,,000000000020,,
포장 가방에서 이상한 냄새 남.. 노답 ㅡㅡ,선물_포장,부정,,000000000020,,
상자 크기가 내용물이랑 너무 안 맞음 덜그럭거림,선물_포장,부정,,000000000020,,
포장 스티커 자국 남고 끈적거려서 떼기 힘듦,선물_포장,부정,,000000000020,,
보자기 포장이라더니 그냥 대충 묶어놓은 수준임,선물_포장,부정,,000000000020,,
포장지 냄새가 내용물에 밴 것 같음 진짜 최악,선물_포장,부정,,000000000020,,
상자에 먼지 묻어 있고 청결 상태가 영 별로임,선물_포장,부정,,000000000020,,
포장 센스가 너무 없음.. 내가 다시 하는 게 나을 듯,선물_포장,부정,,000000000020,,
테이프 덕지덕지 붙여놔서 뜯을 때 지저분함,선물_포장,부정,,000000000020,,
포장비만 비싸게 받고 상자는 다이소보다 못한 듯,선물_포장,부정,,000000000020,,
선물용 패키지라면서 구성품 하나 빠져있음 개빡침,선물_포장,부정,,000000000020,,
포장 용기가 너무 안 열려서 손톱 부러질 뻔함,선물_포장,부정,,000000000020,,
쇼핑백이 너무 작아서 내용물이 다 튀어나옴 어이없음,선물_포장,부정,,000000000020,,
포장 상자는 크라프트지 재질로 나옴,선물_포장,중립,,000000000030,,
쇼핑백 추가하면 500원 더 받네요,선물_포장,중립,,000000000030,,
선물 세트 구성품은 6개 들어있음,선물_포장,중립,,000000000030,,
기본 포장은 그냥 하얀 종이봉투에 해줌,선물_포장,중립,,000000000030,,
포장지에 브랜드 로고가 크게 박혀있음,선물_포장,중립,,000000000030,,
리본 색상은 파란색이랑 빨간색 중에 고를 수 있음,선물_포장,중립,,000000000030,,
답례품 포장은 최소 20개부터 주문 가능하다고 함,선물_포장,중립,,000000000030,,
상자 안에 완충제로 습자지가 깔려 있음,선물_포장,중립,,000000000030,,
테이크아웃 하면 일회용 용기에 담아줌,선물_포장,중립,,000000000030,,
포장 전문 코너가 따로 마련되어 있네요,선물_포장,중립,,000000000030,,
보자기 포장은 추가 비용 발생함,선물_포장,중립,,000000000030,,
선물용 메시지 카드를 따로 작성할 수 있음,선물_포장,중립,,000000000030,,
포장 상자 크기가 두 가지 종류임,선물_포장,중립,,000000000030,,
굿즈 구매하면 종이봉투에 담아주는 식임,선물_포장,중립,,000000000030,,
포장 박스에 유통기한이 적혀 있음,선물_포장,중립,,000000000030,,
명절에는 특별 포장 패키지로 판매함,선물_포장,중립,,000000000030,,
개별 포장되어 있어서 나눠주기 나쁘지 않음,선물_포장,중립,,000000000030,,
포장 디자인은 계절마다 바뀌는 듯,선물_포장,중립,,000000000030,,
비닐 포장 없이 종이로만 패키징함,선물_포장,중립,,000000000030,,
상자 겉면에 메뉴 이름이 체크되어 있음,선물_포장,중립,,000000000030,,
손잡이 없는 상자라 들고 가기엔 쏘쏘함,선물_포장,중립,,000000000030,,
포장하는데 5분 정도 소요됨,선물_포장,중립,,000000000030,,
냉장 보관용은 보냉백 포장 가능함,선물_포장,중립,,000000000030,,
박스 뚜껑이 투명해서 내부가 보임,선물_포장,중립,,000000000030,,
포장용 스티커 종류가 여러 개 있음,선물_포장,중립,,000000000030,,
그냥 평범한 노란색 쇼핑백임,선물_포장,중립,,000000000030,,
단체 주문 시 스티커 문구 변경 가능하다고 함,선물_포장,중립,,000000000030,,
포장지에 영문으로 설명이 적혀 있음,선물_포장,중립,,000000000030,,
상자 재질이 약간 매끈한 코팅지임,선물_포장,중립,,000000000030,,
리본 없이 스티커로만 마감해줌,선물_포장,중립,,000000000030,,
주말 점심인데 대기 1도 없이 바로 들어가서 개꿀이었음,혼잡도_웨이팅,긍정,,000000000001,,
오픈런 하니까 1등으로 입장함 개이득,혼잡도_웨이팅,긍정,,000000000001,,
평일이라 그런지 매장 널널하고 완전 쾌적함,혼잡도_웨이팅,긍정,,000000000001,,
사람 없어서 전세 낸 기분 ㅋㅋㅋ 너무 좋다,혼잡도_웨이팅,긍정,,000000000001,,
웨이팅 길다고 들었는데 운 좋게 바로 앉음!,혼잡도_웨이팅,긍정,,000000000001,,
북적거리지 않고 조용해서 혼자 즐기기 딱임,혼잡도_웨이팅,긍정,,000000000001,,
매장이 한산해서 눈치 안 보고 오래 있다 옴,혼잡도_웨이팅,긍정,,000000000001,,
대기팀 없어서 바로 입장 가능해요 짱임,혼잡도_웨이팅,긍정,,000000000001,,
사람들 별로 없어서 사진 찍기 너무 편했음,혼잡도_웨이팅,긍정,,000000000001,,
줄 안 서고 바로 주문함 개편함,혼잡도_웨이팅,긍정,,000000000001,,
오후 시간인데도 자리 여유 많아서 만족,혼잡도_웨이팅,긍정,,000000000001,,
비 오는 날이라 그런가 사람 적어서 대만족,혼잡도_웨이팅,긍정,,000000000001,,
여기 웨이팅 시스템 잘 되어 있어서 안 기다려도 됨,혼잡도_웨이팅,긍정,,000000000001,,
회전율 빨라서 사람 금방 빠짐 칭찬해,혼잡도_웨이팅,긍정,,000000000001,,
피크 타임 피해서 가니까 대기 제로였음,혼잡도_웨이팅,긍정,,000000000001,,
핫플치고 사람 없어서 너무 좋았네요,혼잡도_웨이팅,긍정,,000000000001,,
널널한 좌석 상태 아주 나이스,혼잡도_웨이팅,긍정,,000000000001,,
대기 걱정했는데 하나도 안 기다림 럭키비키,혼잡도_웨이팅,긍정,,000000000001,,
안에 사람 꽉 안 차 있어서 여유로움 극락,혼잡도_웨이팅,긍정,,000000000001,,
매장 진짜 조용함 사람 소음 없어서 굿,혼잡도_웨이팅,긍정,,000000000001,,
웨이팅 없이 프리패스~ 기분 째짐,혼잡도_웨이팅,긍정,,000000000001,,
여기는 언제가도 자리가 넉넉해서 좋음,혼잡도_웨이팅,긍정,,000000000001,,
대기 번호표 안 뽑아도 됨 바로 들어감,혼잡도_웨이팅,긍정,,000000000001,,
사람들 안 몰리는 시간이라 세상 한적함,혼잡도_웨이팅,긍정,,000000000001,,
텅텅 비어있어서 맘 편하게 앉았음 추천,혼잡도_웨이팅,긍정,,000000000001,,
줄 서는 맛집이라던데 웨이팅 없어서 행운,혼잡도_웨이팅,긍정,,000000000001,,
매장 내부가 시끄럽지 않고 차분해서 좋네요,혼잡도_웨이팅,긍정,,000000000001,,
웨이팅 압박 없어서 마음이 편안함,혼잡도_웨이팅,긍정,,000000000001,,
바로 착석 가능해서 너무 좋았습니다,혼잡도_웨이팅,긍정,,000000000001,,
북적북적한 거 싫어하는데 여기 한산해서 최고,혼잡도_웨이팅,긍정,,000000000001,,
웨이팅 1시간 실화냐? 다신 안 옴,혼잡도_웨이팅,부정,,000000000002,,
사람 너무 많아서 기 빨림;; 진짜 노답,혼잡도_웨이팅,부정,,000000000002,,
줄이 너무 길어서 포기함 개실망,혼잡도_웨이팅,부정,,000000000002,,
매장 안이 시장바닥임 너무 시끄러워서 귀 아픔,혼잡도_웨이팅,부정,,000000000002,,
대기 시스템 엉망이라 한참 서 있었음 ㅡㅡ,혼잡도_웨이팅,부정,,000000000002,,
주말 웨이팅 진짜 미쳤음 지옥임,혼잡도_웨이팅,부정,,000000000002,,
자리 하나도 없어서 그냥 나옴 개빡치네,혼잡도_웨이팅,부정,,000000000002,,
좁은 공간에 사람 꽉 차서 숨 막힘,혼잡도_웨이팅,부정,,000000000002,,
오픈 전부터 줄 서 있는데 컷당함 최악,혼잡도_웨이팅,부정,,000000000002,,
사람 소음 때문에 대화가 안 됨 노답 맛집,혼잡도_웨이팅,부정,,000000000002,,
기다리다가 지쳐서 쓰러질 뻔 돈 버림,혼잡도_웨이팅,부정,,000000000002,,
웨이팅 명단도 없고 그냥 무작정 서야 함 ㅡㅡ,혼잡도_웨이팅,부정,,000000000002,,
사람들 바글바글해서 정신 하나도 없음,혼잡도_웨이팅,부정,,000000000002,,
웨이팅 너무 심해서 기분 잡침,혼잡도_웨이팅,부정,,000000000002,,
도떼기시장인 줄 알았네요 진짜 비추,혼잡도_웨이팅,부정,,000000000002,,
대기 시간 공지도 안 해주고 무한 대기함,혼잡도_웨이팅,부정,,000000000002,,
회전율 극악임 1시간 동안 사람 안 빠짐,혼잡도_웨이팅,부정,,000000000002,,
사람 밀집도 미쳤음 방역 안 되나 싶을 정도,혼잡도_웨이팅,부정,,000000000002,,
줄 서다가 하루 다 감;; 비효율 끝판왕,혼잡도_웨이팅,부정,,000000000002,,
너무 시끄럽고 북적거려서 여유는 개뿔,혼잡도_웨이팅,부정,,000000000002,,
자리가 꽉 차서 앉을 곳이 없음 헛걸음했네,혼잡도_웨이팅,부정,,000000000002,,
사람들이 너무 많아서 주문하기도 힘듦,혼잡도_웨이팅,부정,,000000000002,,
웨이팅 필수라는데 이 정도 줄이면 안 올 듯,혼잡도_웨이팅,부정,,000000000002,,
대기줄 관리가 전혀 안 돼서 개판임,혼잡도_웨이팅,부정,,000000000002,,
안에 사람 너무 꽉 차서 그냥 테이크아웃도 포기,혼잡도_웨이팅,부정,,000000000002,,
기다리는 사람 배려 1도 없는 웨이팅 방식,혼잡도_웨이팅,부정,,000000000002,,
사람 소리 때문에 노랫소리도 안 들림 최악,혼잡도_웨이팅,부정,,000000000002,,
오픈런 안 하면 못 들어가는 게 말이 됨? 노답,혼잡도_웨이팅,부정,,000000000002,,
웨이팅 걸어놨는데 연락도 안 옴 개실망,혼잡도_웨이팅,부정,,000000000002,,
너무 북적거려서 앉아있기 눈치 보임,혼잡도_웨이팅,부정,,000000000002,,
웨이팅 명단 있고 순서 되면 불러줌,혼잡도_웨이팅,중립,,000000000003,,
사람은 적당히 있는 편임,혼잡도_웨이팅,중립,,000000000003,,
주말에는 웨이팅 있고 평일은 없음,혼잡도_웨이팅,중립,,000000000003,,
매장이 중심에 있어 금방 차는 편,혼잡도_웨이팅,중립,,000000000003,,수정완
웨이팅 15분 정도 하고 들어감 쏘쏘,혼잡도_웨이팅,중립,,000000000003,,
테이블링 앱으로 대기 가능함,혼잡도_웨이팅,중립,,000000000003,,
사람들이 꾸준히 들어오고 나감,혼잡도_웨이팅,중립,,000000000003,,
매장 크기에 비하면 사람 적은 듯,혼잡도_웨이팅,중립,,000000000003,,
빈 좌석이 군데군데 보임,혼잡도_웨이팅,중립,,000000000003,,
현장에서 이름 적고 대기해야 함,혼잡도_웨이팅,중립,,000000000003,,
점심시간 지나니까 사람 좀 빠지네요,혼잡도_웨이팅,중립,,000000000003,,
조용한데 가끔 단체 손님 오면 시끄러워짐,혼잡도_웨이팅,중립,,000000000003,,
웨이팅이 있긴 한데 금방 빠지는 수준,혼잡도_웨이팅,중립,,000000000003,,
가끔 웨이팅 생길 때도 있는 듯,혼잡도_웨이팅,중립,,000000000003,,
사람 밀집도는 보통임,혼잡도_웨이팅,중립,,000000000003,,
줄 서는 정도는 아니고 그냥 바로 앉음,혼잡도_웨이팅,중립,,000000000003,,
피크 시간대만 피하면 한적함,혼잡도_웨이팅,중립,,000000000003,,
번호표 뽑고 기다리는 방식임,혼잡도_웨이팅,중립,,000000000003,,
안에 2팀 정도 대기 중이었음,혼잡도_웨이팅,중립,,000000000003,,
회전율은 나쁘지 않은 편,혼잡도_웨이팅,중립,,000000000003,,
사람이 아예 없지도 많지도 않음,혼잡도_웨이팅,중립,,000000000003,,
테이크아웃 손님이 많아서 매장은 여유 있음,혼잡도_웨이팅,중립,,000000000003,,
웨이팅 30분 정도 예상하고 가야 할 듯,혼잡도_웨이팅,중립,,000000000003,,
좌석 간격이 좁아서 사람 많게 느껴짐,혼잡도_웨이팅,중립,,000000000003,,
그냥 평범한 핫플 혼잡도 수준,혼잡도_웨이팅,중립,,000000000003,,
입구에서 대기 인원 체크해줌,혼잡도_웨이팅,중립,,000000000003,,
사람 많아도 적당히 활기찬 느낌,혼잡도_웨이팅,중립,,000000000003,,수정완
식사 시간 맞춰가면 기다려야 함,혼잡도_웨이팅,중립,,000000000003,,
대기 공간이 따로 마련되어 있음,혼잡도_웨이팅,중립,,000000000003,,
오후 2시쯤 갔는데 자리는 좀 있었음,혼잡도_웨이팅,중립,,000000000003,,
