Original_Review,label
"회사 근처여서 북마크만 해두고 오지못하구 있었는데 드디어 연말에 방문해써요 크리스마스 지났는데 아직도 크리스마스 인테리어라 너무 좋아서 눈이 실시간으로 쉴틈없이 움직이는 경험 딸기 티라미수 시켰는데, 하나도 느끼하지 않아서 다 먹구. . . 바닐라 라떼 좋아해서 혹시 여쭤봤는데, 누텔라쓰여있는 음료 추천해주셔서 시켰는데.. 진짜 바닐라 라떼맛나서 계속 흡입했어요 내부 음악두 많이 시끄럽지 않아서 엄마랑 동생이랑 편안하게 쉬다가 왔어요.. 다음엔 점심시간에 튀어서 쉬다가 올게요. . . 내가 리뷰를 쓴 이유는 사진 맨 뒤에 있는 핵귀여운 마시멜로를 겟하기 위해서였어요. . .",101001010001
생크림은 매일 아침 매장에서 직접 휘핑하셔서 케이크 위에 올리신다 하시네요.,003000000000
마들렌 배꼽도 하나도 안 올라오고 그냥 평범한 빵 수준입니다.,000200000000
바닐라파이 너무 맛있어요! 말차는 메뉴에 없었는데 정말 괜찮았던거 같아요 다음에 또 방문할게요!,100100000000
망고가 진짜 크고 맛있어요 생망고라서 달고 좋네요 빙수 얼음도 망고우유얼음이라 얼음만 먹어도 맛있습니다,000010000000
스프링어니언 치글 짱 맛있습니다 짱짱짱 !,010000000000
포장 주문했는데 서비스로 미니 쿠키 하나 넣어주셨네요. 짱!,000000000010
케이크랑 커피가 맛있었어요!! 자리는 좁다고 느낄 수 있지먼 아늑했어요,101000210000
갤러리 분위기는커녕 그냥 창고 같은 느낌이라 당황스러웠네요.,000000020000
아늑한 공간에 디저트랑 아기자기함이 가득해요,000001010000
커피도 너무 향이 좋고 디저트케잌도 이쁘고 너무 맛있어요,101000000000
직원들은 친절하나 커피 맛은 평범,300000001000
이거 먹으러 성수온건데 너무 맛있었어요,000000000000
컵 홀더 디자인이 너무 평범해서 인스타 감성은 없네요.,000000000020
케미크 만메 딸기가 진짜 많마묘 맛밌게 먹멌습니다 ),001000000000
디저트랑 커피가 너무너무 맛있어요,100001000000
뷰도 좋고 커피도 샌드위치도 맛있었어요,110000010000
딸기케이크가 너무 달지 않고 맛있어요 커피도 맛집이네요 오트카페라떼 강추합니다,101000000000
직원분들도 친절하시고 좋은 경험이었어요!!,000000001000
바게트 너무 맛있네요 굿 재방문 의사 100퍼,010000000000
평일에 오니 한가하고... 제주도 만큼은 아니지만 너티클라우드는 맛있었어요.,100000000001
딸기빙수를 못 먹어 아쉽지만 다른 케이크도 맛있어요,001020000000
디저트 특색있고 귀여워요 3만원이상 구매하면 카와이 리유저블백 공짜입니당 !,000001000100
영수증 리뷰 쓰고 보여줬는데 기간 지났다고 혜택 안 주네요.,000000200000
빵도 부드럽고 맛있어요! 한번 들려서 먹어볼만한 맛!!,010000000000
나들이가는길에 쿠키와 커피 포장했습니다! 테이크아웃해서 들고 서울숲 접근하기 가까운 위치에 있고 쑥떡쿠키 쫄깃한게 넘 맛있었어요!,100100000010
원두도 고를수 있고 좋아요!!,100000000000
요즘 개인 카페들 너무 비싼데 여기는 가격이 합리적이라 자주 와요.,000000000100
프렌치 토스트가 진짜 퐁실퐁실해서 맛있어요 곁들인 바닐라 소스도 풍미가 있어서 잘 어울립니다!,010000000000
성수 도넛 맛집 오버도즈에 방문했습니다. 저는 4가지 도넛만 사서 테이크아웃하고 옴 우선 도넛 자체는 맛이 있어요 도넛 빵 자체가 쫄깃하고 맛도 있고 안에 크림도 가득가득 들어가 있었습니다 다만 취향에 따라 달다고 느낄 수 있고 가격대는 조금 나가는 편이긴 합니다. 사장님 친절해보였고 다음에 기회되면 우유크림 하나 사 먹어보고 싶긴 했어요,010000001200
망고빙수 완전 맛있어요 진짜!!!,000010000000
분위기가 아늑해서 좋고 디저트도 맛있었요,000000010000
에스프레소에 초코파우더가 돼서 나와서 조금 놀랐습니다. 매장인테리어도 이뿌고 매장도 넓어서 좋아요,300000110000
사람이 많은 만큼 좌석도 많아요,000000100002
"그 겨울에 있던 맛있던 음료 메뉴 마시로갔는데 없어져서 슬펐어요.. 사진 올렸어요,, 사장님 그거 정말 너무너무 맛있어서 친구랑 또 간건데.. 언젠간 또 다시 내주십쇼! 크로플은 특이해서 다 먹어보고싶어요 양이 좀 적지만 맛있습니다",200100000200
1인 1음료 주문이 원칙인 매장이니 참고해서 방문하세요.,000000000300
천연 발효 빵이라는데 시큼한 맛이 너무 강해서 거부감 드네요.,020000000000
예전에 너무 맛있게 먹었던 기억이 있어서 오늘도 방문하게 되었어용 여전히 넘 맛있네요,000000000000
성수동에 오면 들리는 카페입니다.,000000000000
종류도 다양하고 맛있고 늦게까지 해서 좋아요!,000000100000
커피 맛을 생각하면 이 가격은 오히려 싸게 느껴질 정도입니다.,000000000100
타르트가 아주아주 맛있어요,001000000000
카페가 엄청 크고 디자인이 너무 이뻐요! 다 맛있는데 크림브륄레랑 오미자 에이드가 맛있어용,100001110000
직원분들 친절해용!!! 근데 의자가 좀 더러워용!!!,000000201000
크림이 진짜 일품입니당 가게가 작지만 대화하기 좋고 이뻐서 다시 또 가고싶어요!,100000210000
"베이킹 클래스는 처음이라 걱정했는데, 너무 친절하시고 좋았어요!! ... 초코 추천드립니다! 다음에 또 올게요",000100001000
완존 맛있용 담엔 블루베리 먹을게용,000000000000
카페 사진도 잘 나오고 커피도 맛있었습니다!! 진짜 성수 분좋카 인정합니다,100000010000
쑥 향이 매력적인 투리 숲 크림라떼 짱이에욧,100000000000
오호 빵이 쫄깃쫄깃 넘 맛있네요 ... 의외로 저렴한 아이스아메리카노도 향고 좋고 맛있었습니다,110000000100
처음 와봤는데 사람 진짜 많네요 두바이초코바게트 참 맛있네요,010000000002
날좋은날 오면 좋아요,000000000000
빙수 맛집이였더라구요! ... 얼그레이 레몬아이스티랑 파르페가 진짜 맛있어요! 사장님도 너무 친절하시고 카페 분위기도 너무 좋았어요,100001011000
주문받았던 사람이 불친절하고 그냥 그래요,000000002000
상큼한 생과일 모찌가 디저트로 부담없이 먹기 너무 좋았어요 사장님도 친절하시고 디저트도 너무 맛있었어요,000001001000
인테리어도 깔끔하고 너무 맛있어요!,000000010000
빵 대박 맛있어요 분위기도 대박이당...,010000010000
친절친절친절라떼맛집 찾으시면 이리데센트무조건임!!!... 세상 너무 친절하신 직원분들까지..,100000001000
갤러리카페어서 여유롭게 즐겁네요,000000010000
타르트가 전부 다 맛있어요!! 재방문 예정입니다,001000000000
여기 얼그레이 케이크는 향이 은은하게 퍼지는 게 정말 매력적이네요.,001000000000
따뜻한 핫초코와 시식 샌드위치까지 맛있고 따뜻했습니다,110000000000
인테리어 좋고 음식 맛있어요,000000010000
맛있는 커피와 함께 아늑한 분위기. 좋아요!,100000010000
당일케이크 예약도 가능하고 디자인도 많아서 좋아요!,001000001000
딸기밤 너무 상큼하구 맛있네요오 입에서 사르르..! 라떼도 너무 부드럽고 맛있어요 직원분도 너무 친절하세요,101000001000
친구랑 성수 데이트 나와서 베이킹 예약하고 만들었는데 어렵지 않게 재밌게 잘 만들었어요오옹,000000001000
맛은 무난했고 2명이 먹기에 좀 애매한 양이었어요... 커피리필은 맘에 들었어요,100000000200
"2분 대기 후 바로 입장했습니다! 소금빵 1set 12.0 테이크아웃만 가능한 매장입니다! 소금빵 전문점으로 소금빵 결제 대기줄에서 웨이팅 한 다음에 순서 차례가 되면 결제 후 구매한 수량만큼 빵 바로 받을 수 있어요! 지금까지 먹었던 소금빵 중에 버터향이 제일 진하고 진짜 고소 그 자체,,, 또 찾았다 빵 맛집! 소금도화 사랑혀,,",010000000001
아이들과 즐거운 추억 남겼습니다.,000000000000
진짜 너뮤 맛있어요!!,000000000000
친구 추천으로 왔는데 음료 너무 맛있었어요! 특히 아인슈페너랑 아이스크림 라떼 진짜 맛있네요 매장도 넓는데 시끄럽지 않은 분위기라 좋았습니다,100000100001
"커피두 맛있고, 매장에서 흘러나오는 재즈음악이 너무 좋아요 .. 카공하기 좋은 카페로 추천드립니다",100000110000
다른 지점에 비해서 양이 너무 적음동그란 수저로 떠주시는데 밑에도 텅텅 빔..이런 지점은 처음임..,000000000200
수박주스 맛있어요!!,100000000000
비가 엄청오는 평일 오후 5시쯤갔는데 시그니처커피가 솔드아웃되어서 바닐라라떼를 마셨는데 그냥 라떼같았어요 팡도르도 구경도 못했네요 생각보다 선택할게 없어 아쉬웠어요 좌석도 불편해서 기대를 해서 그런지 실망한게 많네요,320000200002
따뜻하게먹으니까 진짜존맛 비싸긴해도 버터향때매 지나치기어럅네요,000000000200
처음가봤는데 단체석 예약도 되고 좋아요!... 1인당 1음료 값만 지불하면 최대 3시간까지 단체석 이용비 없이 이용가능 하다는 점이 좋습니다!,000000100100
성수에 찐 베이글 맛집이 생겼네요!! 오늘은 선물용으로 포장해가지만... 종류도 진짜 많고 너무 맛있어요,010000000010
하태하태 인테리어도 이쁘고 빵과 커피 맛도 좋았습니다,110000010000
"친절한 응대, 귀여운 빵, 맛있는 빵, 아기자기한 인테리어. 내 마음 속 소녀 감성을 일깨워주는 가게.상남자임",010000011000
매장 사장님이 너무 친절하시고 모찌도 너무 맛있어서 여기밖에 안가는 것 같아요,000001001000
매장이 너무 예쁘고 베이글 종류도 다양해요 처음 와봤는데 단골될 것 같아용,010000010000
소금빵이 너무 딱딱해서 씹기가 힘들고 턱이 아팠어요.,020000000000
팬케이크 위에 올라간 얼그레이 크림이 킥이에요 넘 맛있음 수플레도 비리지도 않고 퐁신퐁신 최고,000001000000
딸기케이크 너무 좋아하는데 맛있을것같아요!! 직원분도 친절하세요!,001000001000
3층 짜리 매장 되게 넓고 사람도 많아요. 음료도 맛있고 금방금방 나왔어요. 뷰가 너무 좋고,100000111002
장난스럽게 지은 카페명에 그렇지 못한 고퀄 음식들,000000000000
너무 예쁜데 맛도 쵝오! 인테리어도 예뻐요 직원분들도 짱 친절하셨습니다!,000000011000
저녁 늦게까지 하는 카페 얼마없는데 분위기도 좋고 커피도 맛있어요 천장이 높아서 쾌적하고 대화하기 좋아요,100000110000
강남구청역에 있는 멋진 카페 구테로이테 우연히 연무장길을 지나가다가 발견했습니다. 매장은 넓고 조용하며 맛있는 원두를 이용한 에스프레소 음료들을 합리적인 가격에 맛 볼 수 있습니다.,100000100101
화려하진 않지만 정감 가는 동네 카페 분위기라고 보시면 됩니다.,000000030000
음료와 디저트로 힐링타임 했어요. 분위기도 좋고 맛도 좋고 친절하기까지 해서 대만족입니다.,100001011000
쿠키들이 너무 맛있게 생겼어요!,000100000000
디저트 데코레이션이 예술이라 사진 찍으면 정말 잘 나와요.,000001000000
오로라베이커리 바질베이글과 블루베리머핀에 꽂혀 3번째 방문 베이글 속에 블랙올리브와 치즈 바질페스토의 조합니 환상 담에는 와인에 곁들여 먹어봐야겠음 잘 어울릴 듯,010100000000
아메리카노 가성비 좋아요 ),100000000100
물감으로 그림그리고 붓질하는거라 다만 음료가 많이 늦었고 스탭들이 바쁘신게 단점,300000002000
훈제연어가 정말 맛있어요!!,010000000000
사람이 많아서 들어왔는데 베이글도 맛있고 커피도 너무 맛있었어요!!,110000000002
분위기 짱 11 짱,000000010000
단독주택을 리모델닝한 카페! 특이하네요,000000030000
바게트빵이 맛있어요. 내용물이 자극적이지않아 좋고 특히 abc주스 정말 맛있어요 바게트빵 좋아하시는분들 추천할만합니다. 매장은 적은편이라 자리먼저 자리먼저 잡아야하고 주말엔 웨이팅심할듯 해요 평일에가서도 세명자리 없어 카운터석으로,110000200002
좋아요! 맛있어요 자주 들리는 곳,000000000000
디자인이 특별해서 받은 사람이 너무 좋아했습니다. 진주 펄이 기본으로 몇 개 들어가는 줄 알았는데 모두 선택해야 하는 거였네요. 하지만 진주 없어도 충분히 예쁘고 멋있습니다.,001000003010
두시간이 너무 짧긴 해도 재밌어요,000000010000
쿠키엔크림 크림 양 미쳤음 크림치즈에 오레오 섞이니까 달달한데 질리지 않는 맛이에요. 여름에 아아랑 마시면 당 충전 제대로 됩니다.,101000000000
빵맛집이에요 커피도 맛있다능..,110000000000
평일 오후에 가니 품절이 많아서 크림치즈 생크림 사왔어요,000000000002
과일 생크림이 안 느끼하고 과일이 큼직해서 좋아요.,000010000000
맛있어여 얼그레이 맛에 오렌지 제스트가 킥이라서 꼭 드셔보세요!!,000000000000
주문한 조각 케이크는 시중에서 흔히 접할 수 있는 평범한 퀄리티라 호불호 없이 먹을 만해요.,003000000000
"아이스크림이랑 와인 조합이 엄청나네요..까망베르, 리코타, 딥카카오코코넛 아이스크림 너무너무 맛있었어요... 가게 분위기가 너무 예쁘고 좋아요",100001010000
서울숲이랑 가까워서 피크닉갔다가 들르기 좋아요!! 빙수가 4종인데 지금은 제철인 딸기와 애플망고만 판매하신다고 합니다. 딸기빙수 사진보고 너무 맛있어보여서 방문했는데 예쁘고 맛도 있어서 좋았어요!!,000010100000
분위기가 너무 좋아요 음료와 디저트는 soso,300003010000
메뉴도 다양하고 맛있고 친절해요,000000001000
"설연휴에 부모님과 낮에 디저트 먹으러 갔어요! 우박이 휘몰아치는 날씨에 갔는데, 안에서 창 밖을 통해 밖을 바라보니 그게 또 예쁘더라고요. 브루, 브루크, 티라미수 먹었는데 메뉴 마다 간략 리뷰 남기자면요. 브루 깔끔 그 자체! 산미가 없고 먹고 난 뒤에 입에 텁텁함이 없이 깔끔해요. 밥 먹고 배부를 때 먹어주면 딱! 브루크 먹는 방법을 네 가지 순서로 단계별 안내를 해주는데, 크림부터 커피까지 맛나요. 디저트로 이 한잔만 해도 충분해요. 티라미수 크림이 맛있어요. 크림맛집. 부드러운 티라미수와 브루 조합은 엄청 찰떡일 것 같았어요. 너무 달지 않은 게 장점입니다 식사 후 디저트로 부담스럽지 않아요! 테이블간 간격이 넉넉해서 대화할 때 소리 겹침이 없을 것 같아서 좋았어요.",101000110000
진짜 분위기 너무 이뻐요 또 올게요,000000010000
아인슈페너도 기본적으로 너무 맛있고 인테리어가 너무 예뻐요... 수박주스 강추 모든 메뉴 추천드려요...,100001011000
직원분도 너무 친절하시고 빵도 너무 맛있어요!! 다음에 또 올게요 감사합니다!!,010000001000
커피 향은 은은한 편이고 맛은 적당히 대중적인 느낌이에요.,300000000000
너무 분위기있고 예뻐요!! 음료도 너무 맛있어용,100000010000
디저트 귀여운거 많고 커피 너무 맛있어요!! 매장도 꽤 넓고 힙해서 맘에 드네용,100001110000
베이글이 많이 빠졌지만 구입해서 만족 계산해 주시는 직원분 친절해용,010000001000
쇼핑하다가 쉴 수 있는 디저트 맛집입니다. 케잌도 커피도 맛납니다,101000000000
케이크 맛집이라고 해서 찾아왔어요! 딸기도 싱싱하고 맛있어요!,001000000000
매장이 넓고 쾌적해요.. 귀여운 디저트도 많아서 좋아용,000001100000
라떼는 제 스탈은 아니네요,200000000000
무스 케이크가 녹아서 흘러내리는 상태로 서빙되어 불쾌했음.,002000000000
노래가 좋고 아늑하니 기분 좋아지는 곳이네요,000000010000
롱블랙 넘나 맛나네요!!,100000000000
채광이 너무 강해서 눈이 부신데 블라인드도 없어서 너무 뜨거웠어요.,000000020000
왕십리역 쪽에서 발견한 카페에요! 골목에 있어서 조용하고 디저트가 수제 느낌으로 고급진 맛이에요. 포장도 이뻐서 선물용으로 좋아요.,000001000010
와 진짜 제가 살면서 먹어본 소금빵 중 1위.. 갓구운빵을 바로 먹으니 바삭하더군요.. 글고 버터맛이 강해서 더 맛있어요!!!,010000000000
커피도 너무 맛있고 무엇보다 초코라떼 비주얼도 너무 예쁘고 달달하니 맛있어용! 베이글은 말모 입니당!!!!,110000000000
수박 화채는 시원하게 먹기 좋은 무난한 퀄리티예요.,000030000000
귀엽고 맛있고 이뿌고 다해요,000000010000
성수동 베이커리 찐 맛집입니다!! 진짜 추천드려용 특히 크렘뷔렐레 치즈파이 최고임!,000001000000
"디저트와 음료,아이스크림이 너무 예쁘고 맛도 좋아요.",100001000000
"말차라떼 맛있어욥 오트밀크, 두유로 교체 가능!! 근데 추가금액이 있어요",100000000200
급하게 주문했는데 빠르게 테이크아웃 해주셔서 감사해요,000000001010
성수동 놀러 왔다 시원한 음로 마시러 들어왔어요 음료도 맛있고 깔끔하고 예쁘네요,100000010000
예전부터 와보규 싶었던 곳인데 커피가 맛있어요!! 2층 뷰도 좋고 분위기도 좋았어요!!,100000010000
매장은 크지 않은데 커피랑 케익은 맛있어요,101000200000
커피가 없어서 아쉽지만 과일이 신선하고 맛있아요,200010000000
새로 나온 시즌 메뉴 원터라떼 마셔봤는데 적당히 달고 맛있어요. 지하층이지만 층고가 높아 개방감도 있고 아늑해서 대화하기 좋아요,100000110000
식사하고 블루보틀 있다해서 들렀는데 주문하는데 10분 픽업하는데 15분 정도 걸린것 같다 사람이 많아 실내에선 먹을 수 가 없다 가격이 이다 에스프레소 맛은 있다 주차비는 두시간에 오천원,100000200202
평일엔 예약이 가능해서 대기 없이 바로 이용했습니다.,000000000001
태국에서 먹었던 버터롤이 그리워서 한국에도 있는지 찾아보다 찾은 매장이였어요! 성수로 데이트 간김에 생각나서 바로 방문해서 구매했어요 조금 늦게 방문해서 마감중이셨던거같은데 비오는날이라 습하다고 지퍼백에 포장해주신것에 1차 감동 먹고 사장님과 알바생분이 너무 너무 친절하셔서 2차로 감동 받고 맛있어서 3차로 감동했어요 앉은 자리에서 다 먹었어요 그 자체로도 맛있는데 크림이랑 같이 먹으니 정말 정말 맛있었습니다! 생각날때마다 종종 들리겠습니다 너무 맛있게 잘 먹었습니다 !!,010000001010
분위기 너무 좋고 커피맛도 좋아요 특히 아몬드크림 올라간 브루크가 정말 맛있어요! 매장도 넘 깨끗합니다,100000110000
성수에 무난한카페. 시그니처 커피는 맛있음,100000000000
생각한 것보다 가게도 넓구 무엇보다 인테리어가 너무 이뻐용 분위기도 좋구 이벤트도 너무 좋은 이벤트를 열어주셔서 정말 좋았어요!! 종업원분들두 다 이쁘세요,000000111000
입구 쪽에 외투를 걸 수 있는 행거가 하나 마련되어 있어요.,000000300000
내부가 넓고 의자가 편해요!,000000100000
온실속에 온거 같은 분위기에요,000000010000
특색 있는 디저트라더니 그냥 이름만 거창하고 맛은 평범해요.,000002000000
베이글 맛집이라고 해서 왔어요! 직원분들 친절하시고 매장도 깨끗해용,010000101000
매장이 넓고 야외좌석까지 있어 자리잡기는 쉬우나... 한명의 알바생이 포장포함 모든계산을 하다보니 베이글 픽업까지의 시간이 너무 오래 걸림,010000202002
"음료, 수플레 모두 맛있고 가게 분위기도 너무 좋아요! 재방문 의사 있습니다!",100001010000
운동하기 전에 필수로 들리는 곳입니다! 남자 사장님께서 정말 친절하고 좋으세요,000000001000
직원분이 너무친절하시고 케익또한 달지 않아서 좋았습니다,001000001000
한옥을 개조한 카페라 고즈넉하고 운치가 있어 부모님도 좋아하셔요.,000000010000
테이크아웃 손님이 많아서 매장 안은 의외로 한산합니다.,000000000001
분위기가 너무 좋고 맛있어요 !,000000010000
백화점 올 때마다 출석도장 찍는중,000000000000
"베이글 러버인데, 여기는 동글동글 귀여운 베이글들이 많아서 종류별로 고르기 좋아요 !!",010000000000
커피랑 와인 위스키까지 다 한곳에서 먹을 수 있어서 넘좋아요! 특히 저녁에 오면 분위기 최고에요,100000010000
저번 기념일에도 세이케이크에서 주문제작 해서 케이크를 선물했는데 너무 마음에 들어서 이번에도 다시 재주문 했습니다! 사장님이 정말 원하는 디자인 그 이상으로 잘 만들어주셔서 이번에도 너무나도 완벽한 기념일을 보냈습니다! 앞으로도 쭉 세이케이크만 이용하고 싶을만큼 매번 너무 만족스러운 케이크를 만들어주셔서 케이크 선물할 일이 있는 분들께 꼭 추천드립니다,001000001010
주차 공간이 너무 협좁해서 차 댈 곳 찾다가 진 다 뺐습니다.,000000200000
시그니쳐메뉴 너티클라우드 맛있습니다,100000000000
스벅에 자리 없어 돌아댕기다 찾았는데 스벅 안가길 잘했네요 깔끔하고 좋네요 의자도 편하고 갤러리카페라 지루하지 않고,000000110000
베이글 구매했어요! 맛있을것 같아요! 사람도 많고 종류도 다양해요!,010000000002
이 동네에 이런 규모의 카페가 생기다니!! 공간만 넓은게 아니고 커피와 디저트도 맛있네요... 음악들도 다 좋네요.,100001110000
인스타에서 여친이 보구 가고싶다구 졸라러 왔는데 분위리 지리네여... 커피들도 이색적이여서 맘에들어요,100000010000
"매장도 깔끔하고 커피, 빵 맛있어요",110000100000
"인테리어도 너무 예쁘고 음료랑 컵케이크도 맛있어요!!! 아늑하면서도 귀여워서 아주 만족스럽습니다,,",101000010000
좋다는 말로는 다 표현되지 않는곳인것 같아요... 아늑한 분위기의 LP카페에서 달달한 디저트를 한입한입... 사장님의 따수운 미소도 한몫 한것같아요,000001011000
브레드푸딩이 맛있고 내부인테리어어가 예뻐요,000001010000
날씨가 더운데 너무 쾌적한 환경에서 완전 당보충하고 가요!,000000100000
성스 놀러와서 먹었는데 맛있네요,000000000000
"사이드템포를 처음만난건 현대백화점 팝업이었어요! 구매시 섬세하고 친철했던 직원분이 굉장히 인상적이었는데, 맛까지 훌륭했던 빵에 퐁 빠져 여러번 구매해먹다가 성수 본점까지 오게됐네요 특별한 음료메뉴도 많았고, 음료 또한 넘나 맛나서 친구들한테 엄청 소문내는 중이에요! 카페 내부도 넓고 인테리어도 감각적이라 사진찍기에도 좋은 곳이었어요 빵도 여러종류 먹어봤지만 피자랑 콰트로치즈 바닐라 강추합니다 에스프레소도, 자몽들어간소르베 음료?도 진짜맛났어요. 두번가세여 세번가세요 저는 단골 될 것 같아요 같이간 친구도 너무 맛있다고 코엑스에도 오픈해 줬음한데요 사장님 화이팅!! 번창하세요 뽀글뽀글 직원분 세상 친철하세요 넘 감사했습니다",110001111000
바닐라 라떼 시럽을 수제로 만드시는지 인위적이지 않고 맛있어요.,100000000000
실내 공기가 너무 탁하고 환기가 안 되는지 머리가 아팠습니다.,000000200000
단독주택 개조카페 서울숲 뷰가 멋지다 빙수가격이 좀비싸나 맛나다,000010010200
초코 무스 질감은 부드럽기보다 약간 묵직한 편에 속함.,003000000000
"왜인지 사람이 많은데 많이 웅웅 거리지 않아 좋고 빵도 베이글을 작게, 한입용으로 해두어 가격은 착한편은 아니나 다양하게 먹어보기 좋아 4개나 주문했네요 음료도 좋았고요 분위기도 이뻐 데이트 코스로 추천합니다",110000010201
"사장님이 너무 친절하시고, 디저트랑 음료가 맛있어요",100001001000
서울숲에서 잠시 쉬어가기 좋은 카페! 빙수 퀄리티도 좋고 에이드도 생과일이라 맛있었음!! 인기많은 카페라 손님이 많음!!! 입구에있는 실버 전신거울이 매우 힙하니 꼬옥 인생샷 찍으시길!!,100010010002
인테리어 너무 예뿌공 커피도 맛있오요... 리뷰 적으시면 한입 쏙쏙 디저트도 드실 수 있습니다!,100001010000
딸기슈페너랑 아인슈페너 먹었는데 맛있어요 크림도 맛있는데 커피가 진짜 맛있음,100000000000
깨베이글 특이하고 고소해요 포테이토치즈도 맛있어요,010000000000
친구생일이라 생일 레터링케익 주문했어요 실제로 받아보니 사진보다 예쁘고 맛도 너무 좋아요 케익으로 생일기념 축하 잘 했어요 디어벌스데이 추천합니다 다음에 와서 커피랑 다른 케익도 맛보고 싶네요,001000000000
커피 원두의 원산지나 특징을 전문성 있게 설명해 주셔서 좋았습니다.,000000001000
친구랑 특이한 카페 가고싶어서 왔어요 조용히 대화하기에 좋구 단체자리도 있어서 단체로 오기에 좋을거같아요 !! 사장님 친절하시고 쿠키 다 맛있어 보여요 !!!,000100101001
처음먹어봤는데!! 맛있어용!!!!! 시원하구 달달하네용!,000000000000
베이글 종류가 정말 많고 맛잇어요!,010000000000
빵 크기가 너무 작아서 먹어도 먹은 것 같지가 않아요.,020000000000
외관보다 내부 분위기 좋구 은은히 나오는 재즈 음악에 채광 좋아 대화 나누기 좋았어요 ),000000110000
피넛버터 좋아하시면 좋아하실 것 같아요... 매장도 깔끔하고 분위기도 좋았어요 키오스크 주문 할 때 옆에 있는 진동벨 번호를 보고 적어야 해요.,010000113000
빵종류가 다양하고 분위기가 정말 예뻐요 매번 지나갈때마다 먹어보고 싶었는데 드디어 겟! 엄청 겉바느낌은 아니에요!! 대신 토핑이 한가득 들어있어요,030000010000
분위기가 넘 좋아요! 다양한 바게트를 먹는 재미가 있엉,010000010000
화장실 인테리어까지 신경 쓴 게 보여서 정말 깔끔하고 예뻐요.,000000010000
케이크 디자인색감맛 모두 완벽했어요,001000000000
츄로넛 먹으러왔는데 분위기도 너무 좋고 대화하기 좋은 카페에요 또 방문하고 싶어요,000100010001
친구랑 오랜만에 성수 왔는데 생각보다 너무 일찍 도착해서 걱정했더니 유일하게 연 카페였어요! 급히 들어온건데도 너무 만족해요 특히 사과잼이 너무 맛있어요!!!,000001000000
베이글 맛있어요 특히 토마토바질베이글이 맛있네요,010000000000
주문은 키오스크로만 받고 현금 결제는 카운터에서 가능해요.,000000300000
"우연히 들어간 퀘스토 젤라또 인테리어도 너무 예쁘고, 조용하고, 젤라또 자체도 맛있어요! 다음에 다른 맛 먹으러 또 오는걸로",000001010001
봄 시즌 새 디저트가 나와서 구매했습니다! 치즈를 별로 좋아하지 않는데 레몬 유자 맛이 상큼하게 나서 잘 먹었습니다 ) 저번 시즌 초코 타르트도 맛있게 먹었는데 매번 선물용이나 가족끼리 먹기 너무 좋네요!,000001000010
주차장부터 만차라 들어가지도 못하고 밖에서 뱅뱅 돌았음.,000000000002
간단하게 베이글 및 커피 마시기 좋은 곳 밀크티도 맛나요. 대신에 2층 계단이 비좁아 조심해야하고 웨이팅 할 수 있어요.,110000200002
흑임자빙수 먹으러 왔어요. 깔끔한 우유빙수 넘 맛있고... 조용한 분위기라 대화 나누기에도 딱!,000010010001
성수에 있는 카페 중에서도 확실히 분위기가 좋고 음료도 맛있네요 아이스티가 시원하니 좋았어요,100000010000
평일 오후에 방문했는데 사람이 적어서 좋았어요 에그타르트가 크고 맛있네요!,000100000001
칭구 생일선물로 예약주문하였고 설향딸기케이크... 맛있었습니다,001000000010
빨미까레 결이 살아있고 초코 코팅이 고급스러운 맛이에요.,000100000000
그만큼의 가치를 하는 고퀄리티 케이크임.,001000000000
친구가 수플레이 푹 빠져서 찾다가 발견했는데 너무 맛있어요!!,000001000000
맛도 분위기도 좋아요 메뉴설명도 친절하게 해주셨어요,000000011000
선물 세트 유통기한이 당장 내일까지인 걸 주시면 어떡함?,000000000020
빵 너무 맛있고 분위기도 조아요 담에 또 먹으러올게요,010000010000
요거트 빙수에 들어간 그래놀라랑 과일이 정말 잘 어울려요.,000010000000
츄러스와 아이스크림 조합이 일품이예요.,000001000000
서울에 한동안 볼 일이 있어 울산에서 올라왔습니다. 파티쉐리 아모니 매우 맛있다고 추천을 해줘서 서울에 온 김에 일부러 택시타고 찾아갔는데 첫째 갬성적인 인테리어에 반했고 두번째는 휘낭시에와 쿠키 비주얼에 반했고 세번째는 맛에 반했습니다... 이런 고급진 맛을 내가 태어나서 먹어본 적이 있나?? 생각할 정도로 초 고퀄리티 맛이었습니다... 와이프 선물로 사갔는데 진짜... 넘 맛있다고 서울가면 또 사오라고 하네요 참 와인이랑 먹으니 넘 기가 맥히네요 담에 서울가면 또 사러 갈게요!,000100010010
성수동에서 가장 자주 찾는 카페에요! 오늘은 외근이 있어서 왔다가 전에 친구거 한입 먹고 반해버린 아이스 벨지안 초코 먹었는데 역시나 달달하게 당충전 바로 했어요 조용하고 의자도 편하고 콘센트도 많아서 집중력이 필요할때 방문하기 좋아요!,100000100001
초당옥수수라떼 신기했어요 음료 다양해요!,100000000000
성수 느좋카페 찾아서 왔는데 분위기도 좋고 매장도 깔끔하고 커피랑 디저트 맛은 말 할 것도 없고 사장님이 정말 친절하세요 군인이라고 케이크 서비스도 해주시고 정말 성수 1티어 카페입니다 !!,101001111000
